asset.display_ipv4_address,asset.name,asset_id,definition.family,definition.id,definition.name,definition.vpr.score,finding_id,first_observed,last_seen,severity,state
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,00e695e7-f993-5945-8878-8cba49de4df7,2024-12-11T18:09:55.191Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112529,Missing 'X-Content-Type-Options' Header,2.9,015e3848-fe96-50b9-96da-bad5d5adac3b,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,01684c28-1fe1-53cb-a5b2-dab3f9c01e6a,2026-03-17T01:00:12.423Z,2026-05-19T01:00:19.805Z,Low,ACTIVE
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112529,Missing 'X-Content-Type-Options' Header,2.9,0265165d-9a0f-5b97-b5eb-d68dd47b75d0,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,052c671e-a684-5cea-91b3-f5647386153b,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,98060,Missing 'X-Frame-Options' Header,2.15,052e14a2-306f-5787-80db-7b592e45e50f,2026-03-17T01:00:47.027Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,06ac73e7-b548-53ae-b0aa-13025facfd79,2025-08-14T01:41:10.934Z,2026-05-19T01:00:53.372Z,Low,ACTIVE
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,0745c209-9c64-5192-9d77-25f6fef11958,2025-10-09T04:43:02.732Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,075ee47d-b2b4-58de-b214-b2caddac0b4d,2024-12-12T04:55:16.409Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,0833425c-f700-51e1-ab27-522c5acab422,2025-05-29T01:45:47.709Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,0965cf58-fafb-5fa5-9be0-bedf4582397d,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,114796,Content Security Policy Missing 'Report-To',2.15,0a4dbc9e-217f-5973-b23a-606d4356272f,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
89.117.7.156,www.shieldsec.com.br,81b1ec98-68e8-433f-8260-d9208540b3c0,HTTP Security Header,115540,Cookie Without SameSite Flag Detected,2.9,0ae65d6e-e8cc-576a-a7f0-276c2ca5d902,2026-03-19T01:00:18.964Z,2026-05-21T01:00:24.584Z,Low,ACTIVE
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112529,Missing 'X-Content-Type-Options' Header,2.9,12549929-fd05-54e9-8d7c-4b5e7d2e971e,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,12b2f61e-ffbd-5f8c-9911-78f24d8aeae1,2026-03-12T01:00:12.444Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,135e1095-52ff-599f-b281-d0a36b993f46,2025-06-03T04:02:15.756Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,13f1ae3a-a69e-5dc7-b8d1-39e8acfc7028,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,114796,Content Security Policy Missing 'Report-To',2.15,143fdbac-092e-5721-86cd-4ca6cf21af25,2026-03-17T01:00:47.027Z,2026-05-19T01:00:53.372Z,Low,ACTIVE
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112529,Missing 'X-Content-Type-Options' Header,2.9,168214b9-2ff6-58c2-b40c-fb37e53cf8a6,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,114796,Content Security Policy Missing 'Report-To',2.15,17683498-5e21-577a-a101-24f428374a00,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,115540,Cookie Without SameSite Flag Detected,2.9,176d1b0a-2ee7-54e1-b53a-a0a5e423e640,2024-12-11T18:09:55.191Z,2026-05-19T01:00:53.372Z,Low,ACTIVE
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,17740f94-cc32-565e-9921-0658b407a476,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,17a9c043-0335-5dce-93ae-0db4fbb2fac0,2026-03-17T01:00:12.423Z,2026-05-19T01:00:19.805Z,Low,ACTIVE
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,17b2a646-d918-5884-98d1-7e7afc346062,2024-12-11T18:09:55.191Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,19bcac6a-8995-5842-85a6-74ae6d890715,2025-06-03T04:02:15.756Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,19c88c4d-1449-5406-82c8-1abad6b4a67b,2024-12-11T18:09:55.191Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,115540,Cookie Without SameSite Flag Detected,2.9,1b321f48-e507-580f-a009-63f9aefe080c,2026-03-10T04:02:03.683Z,2026-05-19T01:00:53.372Z,Low,ACTIVE
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112551,Missing Content Security Policy,2.15,1bc8d4e2-5a9e-5a7f-b876-80b6111bba5c,2025-09-25T04:44:15.319Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,1c730c17-23ba-5612-aacb-86bfd35068fa,2024-12-12T04:55:16.409Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,1f213fd2-a841-5c7c-abee-862421c526c0,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,114796,Content Security Policy Missing 'Report-To',2.15,1fa15fe9-a149-53e3-8f50-5110989ea857,2026-04-21T01:00:44.638Z,2026-05-19T01:00:53.372Z,Low,ACTIVE
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,1fb8290d-bc42-54e5-bc28-84d608b0a4a9,2024-12-11T18:09:55.191Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,23787c92-b2b0-5617-b382-57f902646582,2026-05-19T01:00:53.372Z,2026-05-19T01:00:53.372Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,25235032-bbf5-5513-b08b-d48bec6c3c24,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,25b2da42-64c5-517d-a5e1-5c94ab2d61a1,2025-06-03T04:02:15.756Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,261bf59e-6a4c-54ce-b0fc-293466abbe0c,2026-03-17T01:00:12.423Z,2026-05-19T01:00:19.805Z,Low,ACTIVE
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112529,Missing 'X-Content-Type-Options' Header,2.9,27029685-713e-5480-80d9-0f13c3289c62,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112529,Missing 'X-Content-Type-Options' Header,2.9,2746bdd3-f03f-592c-ba69-102cafbff5a0,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,2870cda9-a211-5c5c-998a-ecf5d7c4ca8a,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,2a99c277-1f80-53c4-a3d4-432c1fcfbb2b,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98060,Missing 'X-Frame-Options' Header,2.15,2c48289f-fdd1-514a-9875-fc41049e8a92,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112529,Missing 'X-Content-Type-Options' Header,2.9,2cc8a128-fe11-500f-bfec-79a6d7c04991,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,2e1b6690-045f-5996-b3bd-9c2ff2ed2f19,2026-03-17T01:00:12.423Z,2026-05-19T01:00:19.805Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,2e8e3b75-ff5b-5dca-81d3-bfd55fea3c70,2026-05-19T01:00:53.372Z,2026-05-19T01:00:53.372Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,2f3221b1-4bb1-5d30-84e5-8fb61f97c1a4,2026-03-17T01:00:12.423Z,2026-05-19T01:00:19.805Z,Low,ACTIVE
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,31785b1f-86eb-545f-a552-ac3dbd8a889e,2024-12-11T18:09:55.191Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,114796,Content Security Policy Missing 'Report-To',2.15,31bb7f8b-d004-5324-914b-933e55937a3c,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,33e7bf6d-a869-5b6d-a5c0-b394b260fb8b,2026-03-17T01:00:12.423Z,2026-05-19T01:00:19.805Z,Low,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,340482e2-4873-5e01-8ce1-f780041befdf,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,114796,Content Security Policy Missing 'Report-To',2.15,34557f43-3c5b-5400-a90b-827b79a9db9d,2025-06-03T04:02:15.756Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,114796,Content Security Policy Missing 'Report-To',2.15,3522b06b-b76f-5483-8f05-f4ca319834ba,2025-06-03T04:02:15.756Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98060,Missing 'X-Frame-Options' Header,2.15,3558d0cc-63c7-576b-a96b-f3a1ecef509f,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,98060,Missing 'X-Frame-Options' Header,2.15,359323ee-abf7-58a1-95e3-f3c143b5ff7c,2025-10-09T04:43:02.732Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98060,Missing 'X-Frame-Options' Header,2.15,375bc2dc-1b63-5b31-8332-1868ee2fb61b,2026-03-17T01:00:12.423Z,2026-05-19T01:00:19.805Z,Low,ACTIVE
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,39e835c7-e4a2-57cf-addd-c2f51eda9a44,2026-03-17T01:00:12.423Z,2026-05-19T01:00:19.805Z,Low,ACTIVE
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,3fa41338-a5aa-53b8-9da4-77ccb3ed5eab,2024-12-11T18:09:55.191Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
89.117.7.156,www.shieldsec.com.br,81b1ec98-68e8-433f-8260-d9208540b3c0,HTTP Security Header,115540,Cookie Without SameSite Flag Detected,2.9,40d5cfb4-06f8-5468-bfe4-080f733fb0c8,2026-03-19T01:00:18.964Z,2026-05-21T01:00:24.584Z,Low,ACTIVE
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98060,Missing 'X-Frame-Options' Header,2.15,4139ac1a-7519-5a7f-916d-063e38781e6c,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98056,Missing HTTP Strict Transport Security Policy,3.25,41d62ec4-ef90-53f6-a87d-bb376587220d,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Medium,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,43b0cc62-15f5-58f0-a92e-c18936313a2a,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,43cb6167-f4fe-519e-9cf9-5d953e80ae10,2026-05-19T01:00:53.372Z,2026-05-19T01:00:53.372Z,Low,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,44d26fb4-13c0-575e-8f9f-bd6a59a43006,2025-06-03T04:02:15.756Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98056,Missing HTTP Strict Transport Security Policy,3.25,46164766-289a-523a-aa7f-14ed7d96baf1,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Medium,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112529,Missing 'X-Content-Type-Options' Header,2.9,46768f48-a7c8-5af7-b002-15388b8a4021,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,Data Exposure,114947,User Enumeration,2.9,48fc1dec-1a5c-5bf2-b988-d45d1fd05fa7,2025-10-09T04:43:02.732Z,2026-05-19T01:00:53.372Z,Medium,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98618,HTTP Header Information Disclosure,2.9,49c4ec13-9be1-5420-a83c-0cef7c86d302,2026-03-17T01:00:12.423Z,2026-05-19T01:00:19.805Z,Low,ACTIVE
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,4adf4f2c-9719-5eca-99da-4ddb09277ed4,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,4caf1f2f-61bb-50f0-b248-58fb147066d3,2026-03-17T01:00:12.423Z,2026-05-19T01:00:19.805Z,Low,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98056,Missing HTTP Strict Transport Security Policy,3.25,4cbab5b0-8985-5792-80c8-4b123a032d6a,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Medium,NEW
89.117.7.156,www.shieldsec.com.br,81b1ec98-68e8-433f-8260-d9208540b3c0,HTTP Security Header,98056,Missing HTTP Strict Transport Security Policy,3.25,4ce849e0-e658-464c-8941-f51d6a6bd430,2023-11-12T19:21:56Z,2026-05-28T01:00:19.063Z,Medium,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98060,Missing 'X-Frame-Options' Header,2.15,4d5702e4-607a-5023-9c72-557e425ef35d,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112529,Missing 'X-Content-Type-Options' Header,2.9,4dd3ac0a-4ae1-511a-a245-a30f1794ed3e,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Low,NEW
89.117.7.156,www.shieldsec.com.br,81b1ec98-68e8-433f-8260-d9208540b3c0,SSL/TLS,112539,SSL/TLS Weak Cipher Suites Supported,1.4,4fa3cf79-8196-5d41-9429-4103d71d1911,2024-09-27T19:43:44.997Z,2026-05-28T01:00:19.063Z,Low,RESURFACED
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,5002e6ae-503b-5980-b3e5-d55ab27e888e,2026-03-17T01:00:12.423Z,2026-05-19T01:00:19.805Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,519750e4-3a48-5bc1-8711-494d62980401,2026-05-19T01:00:53.372Z,2026-05-19T01:00:53.372Z,Low,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,52c01da1-da98-5ad9-b34a-ad1858236f26,2025-06-03T04:02:15.756Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112553,Missing 'Cache-Control' Header,1.4,54406999-0208-5b5b-a31e-2cc09c7fc99b,2026-05-19T01:00:53.372Z,2026-05-19T01:00:53.372Z,Low,NEW
172.67.146.18,portal.shieldsec.com.br,a58e651c-3f59-43d1-bad7-c5955fceb307,HTTP Security Header,98056,Missing HTTP Strict Transport Security Policy,3.25,55231ded-4fd2-5369-aabc-3aa9870db07f,2026-05-19T01:00:19.805Z,2026-05-19T01:00:19.805Z,Medium,NEW
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,56a3bcd7-136f-5fa2-bbb4-44e52506e946,2024-12-11T18:09:55.191Z,2026-05-19T01:00:53.372Z,Low,RESURFACED
136.143.191.172,shieldsec.zohodesk.com,da0d0e59-02e2-4109-9c7d-995a9f2f1301,HTTP Security Header,112554,Permissive Content Security Policy Detected,2.15,58ccc1f4-59b8-56d3-9f9b-e40fb04151ca,2026-05-19T01:00:53.372Z,2026-05-19T01:00:53.372Z,Low,NEW
